3.651529910937617363e+00
-4.564412388671984289e+00
-1.278483800099227352e+01
-2.099411212628592693e+01
-2.911047644922092559e+01
-3.694948646177735441e+01
-4.421332000978631527e+01
-5.054299793328101487e+01
-5.565863478081428184e+01
-5.951278525882042914e+01
-6.225115743470189500e+01
-6.410102924557389770e+01
-6.528484820748576567e+01
-6.597797326609173751e+01
-6.629621342584448485e+01
-6.629621342584519539e+01
-4.564412388672058896e+00
5.705515485840074064e+00
1.598104750124025486e+01
2.624264015785723814e+01
3.638809556152625646e+01
4.618685807722181380e+01
5.526665001223284435e+01
6.317874741660097015e+01
6.957329347601819336e+01
7.439098157352430007e+01
7.781394679337847720e+01
8.012628655696664737e+01
8.160606025935686603e+01
8.247246658261565244e+01
8.287026678230654397e+01
8.287026678230650134e+01
-1.277587137557129360e+01
1.596983921946408458e+01
4.476087236225597366e+01
7.359552969494836816e+01
1.022333604602469137e+02
1.300421731969055088e+02
1.559143145648949087e+02
1.784180441114338578e+02
1.963820796947617850e+02
2.096894712835209589e+02
2.189896764777248848e+02
2.251861684207051439e+02
2.291103361053309584e+02
2.313915125548909089e+02
2.324345471901485212e+02
2.324345471901492886e+02
-2.095107232426509114e+01
2.618884040533158952e+01
7.349707303337117992e+01
1.211452457994333258e+02
1.689076433876075214e+02
2.158341596852584416e+02
2.599303909390073954e+02
2.981970347694777956e+02
3.278475099080741870e+02
3.489951473880728372e+02
3.632691194132950159e+02
3.725183745427981421e+02
3.782576031863708863e+02
3.815487003414685319e+02
3.830418622332473433e+02
3.830418622332466043e+02
-2.899161735420557662e+01
3.623952169275618473e+01
1.018933335664638946e+02
1.685807370818062907e+02
2.364178076054915323e+02
3.044564312175133978e+02
3.697760547363985779e+02
4.265921941193958560e+02
4.678157777799844439e+02
4.951744889474011870e+02
5.125732792445840005e+02
5.233606071508215791e+02
5.298530017558858844e+02
5.335038233913650174e+02
5.351423391681257726e+02
5.351423391681291832e+02
-3.669402412274621383e+01
4.586753015343487050e+01
1.292560024579218805e+02
2.148665613558364669e+02
3.037264187350388625e+02
3.957977028429048119e+02
4.881252026696780035e+02
5.705799091917228907e+02
6.216489181450667729e+02
6.513137513769634097e+02
6.684889014668184473e+02
6.784977730600182895e+02
6.842899732949861118e+02
6.874712522999800512e+02
6.888813318797615466e+02
6.888813318797505190e+02
-4.373489646864843650e+01
5.466862058580759509e+01
1.543965847559522615e+02
2.579030871485787202e+02
3.678236031359224398e+02
4.868827587493890405e+02
6.163471439076857905e+02
7.459533218327512714e+02
7.968862342315962906e+02
8.199426969485668906e+02
8.315708021857079757e+02
8.378516103274466786e+02
8.413378660640601083e+02
8.432098806338075292e+02
8.440304041711897298e+02
8.440304041711897298e+02
-4.971621112199200354e+01
6.214526390249177012e+01
1.757586288315008858e+02
2.945255993466036557e+02
4.227821479106828519e+02
5.675625851110432905e+02
7.444272923789245624e+02
1.000000000000000341e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
-5.429601385171925187e+01
6.787001731465051080e+01
1.919670673209558345e+02
3.216585334956523070e+02
4.612168040491624197e+02
6.161581414051764796e+02
7.937994404969690549e+02
9.999999999999993179e+02
-5.733100150950091489e+01
7.166375188687362652e+01
2.025810896420196912e+02
3.389246632658876592e+02
4.842683933851383244e+02
6.420537359635313805e+02
8.146123282037757463e+02
9.999999999999987494e+02
-5.882792168026005442e+01
7.353490210032526875e+01
2.077688760943617297e+02
3.471906365407402291e+02
4.948783702619714404e+02
6.531760808600355404e+02
8.225961363546038001e+02
1.000000000000000000e+03
-5.882792168026052337e+01
7.353490210032565244e+01
2.077688760943617012e+02
3.471906365407402291e+02
4.948783702619713836e+02
6.531760808600356540e+02
8.225961363546038001e+02
1.000000000000000000e+03
